id,autor,comentario,likes,data
Ugw4VVouMraz5-NN72l4AaABAg,@andrealmeida3264,Que triste a situação do Brasil,0,2022-08-30T15:55:42Z
Ugxolkwsta8xh4UTCW54AaABAg,@tollkob,obrigado BAND ❤️,2,2022-08-30T15:55:08Z
UgyD9ZP6VecQgFaq-6V4AaABAg,@hugorosaoficial1854,"1:18:26
BOLSONARO x LULA

1:24:38
CIRO x BOLSONARO 

1:42:44
LULA x FELIPE 

2:02:38
RODOLFO x BOLSONARO 

2:06:10 
MOMENTO HILÁRIO 

2:08:52
VERA x CIRO / BOLSONARO (2:12:28)

2:15:26
PATRÍCIA x LULA / CIRO 

2:49:15
TEBET  x  BOLSONARO 

3:07:24
BOLSONARO x CIRO 

3:20:05
BOLSONARO 
Direito de Resposta. 

3:35:41
BOLSONARO / armas

3:41:08
BOLSONARO 
Considerações Finais.",3,2022-08-30T15:54:40Z
UgxCFNkfa1UoV7qoPfp4AaABAg,@sttergomes1335,"Caracaaaa eu vi tanta mentira um em toda oportunidade de falar só faz propaganda, a outra fala que vai dar 5.000 pra cada estudante pra ficar na escola, a outra fala que temos que doar para campanhas eleitorais "" da onde vamos tirar esse dinheiro"", e ex presidiário podendo assumir o poder presidencial novamente não tem nem cara de pau de falar que é inocente  aiii pessoas sem escrúpulos  sério, ngm tá na nossa realidade",2,2022-08-30T15:53:43Z
UgyJ6tPF4NAPLy-G9c14AaABAg,@YvanPublicitario,"No trecho 3'04"" o CORONÉ CARRO PIPA disse que o país há 3 anos cresce perto do zero, se igualando ao encantador de serpentes nove dedos, e pior, sequer falou em Pandemia, GUERRA e mais desonesto ainda não fala nas reduções de gasolina , etc.",1,2022-08-30T15:53:36Z
UgwSUzUpk7htdYRnewx4AaABAg,@eletropolimentoep2863,"apesar que não só chegado a política, mais gostei desse debate top👏",0,2022-08-30T15:53:20Z
UgxA4smMbpjb8kyZsM14AaABAg,@danieljesus8065,"BOLSONARO 22! 🇧🇷
Esse Brasil vai se levantar nesses próximos 4 anos.
 O PT e toda esquerda, a Globo com sua manipulação e todas as outras mídias com seus interesses de poder não irão aguentar mais 4 anos de Bolsonaro.",0,2022-08-30T15:52:44Z
UgzHL9m-fyLknD8ZedR4AaABAg,@moisescezar8712,"Se cada um desses candidatos realmente tivessem  as melhores  intenções (e soluções) para o país, deveriam apresentá-las ao atual presidente para encontrar o melhor caminho é ajudá-lo  resolver os problemas do Brasil. Tudo balela,  só papo furado como sempre , ninguém tá interessado realmente no bem-estar do povo brasileiro e sim em seus próprios interesses. Políticos sendo políticos. 
Quanta hipocrisia.!!!!!",0,2022-08-30T15:52:24Z
UgwihjPMxp_BhVXy6mp4AaABAg,@betosjcsp,"A cada 7 minutos uma mulher é morta?? 1h = 60 min | 60 x 24 = 1440 | 1.440/7 = 205,7 x 365 = 75.085 mulheres mortas. O número de homicídios no país em 2021 foi de 47.765 (Homens + Mulheres). Esse é o nosso jornalismo militante.",1,2022-08-30T15:52:13Z
Ugyl2bLW9MqAIQvcQkt4AaABAg,@sergioh.prestes5372,Parabéns rede Bandeirantes 👍👏👏👏👏,7,2022-08-30T15:52:01Z
UgyTa4RtdX2UoBOy2qR4AaABAg,@carlalisblisb8411,Descobri através do Ciro que o nordeste é pais de primeiro mundo,6,2022-08-30T15:51:59Z
Ugx5n8hs_ILkmPBGqzN4AaABAg,@luanadantas2794,"Esse caso de ""amor e ódio"" entre lula e Ciro Gomes gerou uns 100 memes kkkk",2,2022-08-30T15:51:45Z
UgwuIswVN8ZOu-xq1MV4AaABAg,@ruthbitencourtbarbosa4916,Kkkkk Simone step.....,0,2022-08-30T15:51:16Z
UgxFuZbBSIEEBI9cMUt4AaABAg,@mateusmartins1638,Bolsonaro 2022🇧🇷,0,2022-08-30T15:50:30Z
UgxSekkJcvZ-Z5N0yut4AaABAg,@greenlord419,"soraya tem cara de vilã,kkkkk",0,2022-08-30T15:50:29Z
UgzqfnMW9AF6LNu1s9p4AaABAg,@drogarianovohorizonteosasc8546,"Parabéns Band, diferença da Globo lixo.",0,2022-08-30T15:50:24Z
UgyVdbCypnjQJjoCY-V4AaABAg,@betaniarodrigues8633,O presidente fechou com a beleza da reporte. Passada,0,2022-08-30T15:49:57Z
UgwLHKOqUwyDAV6S2Qt4AaABAg,@pallomanobrega9314,Parabéns Band pelo jornalismo imparcial!,2,2022-08-30T15:49:25Z
UgxJTbUsxw6z0-UiYIl4AaABAg,@jonecesaralvesbraga8287,"Aí ai ai,entrará Juca e sai Manduca e pros pobre continua só piorando",0,2022-08-30T15:48:32Z
UgzeLj4IZrEJZb4D4514AaABAg,@jaquelaroque8268,"Mas o seu jardineiro viu, o seu motorista viu, a sua empregada doméstica viu.",0,2022-08-30T15:48:28Z
UgyOiEqLDQwSANHVZVN4AaABAg,@luizclaudiocantorcomposito8726,"O YouTube cala os youtubers, desmonetiza canais que abordam temas sensíveis.  Uma covardia,  o Google nao tem autonomia, com certeza eles respondem a alguém maior.",1,2022-08-30T15:47:26Z
UgxR5MHTIPue_DM4znh4AaABAg,@patriciasales4159,"Foi ótimo assistir ao debate. Depois do circo que a Globo fez, esse debate mostra que ainda há dignidade no jornalismo do Brasil. Mas quanto às propostas, deu vontade de subir num galho bem alto e dar de ponta no chão. Tamo tudo fudido",33,2022-08-30T15:46:57Z
UgyAv4cXaMTRv-RVgXR4AaABAg,@charles123469,Não vai ter segundo turno!!!!!,0,2022-08-30T15:46:55Z
Ugwla_VnDMdME3EPrXB4AaABAg,@oscarjds007,"Felipe Davila, daria um excelente presidente.
O partido novo, tem candidatos aparentemente com uma ótima capacidade administrativa.",10,2022-08-30T15:46:17Z
UgztHb-InBzeuBvLTFJ4AaABAg,@danielsantana5126,"""A vacina não imuniza, mas reduz a severidade do c0v1d""

Pois é, mas mesmo assim estão todos aglomerados e sem mascaras.",0,2022-08-30T15:46:16Z
Ugx_woPtGyVgjpX0vmd4AaABAg,@PrluizGomes,"E quando fizeram a imagem de Jesus na parada gay nenhum deles se levantou para defender a religião,só hipocrisia",0,2022-08-30T15:46:15Z
Ugw_3cCQdCuTp6JJCbp4AaABAg,@furywingmax,Claramente o pior candidato desse debate foi o lula.,0,2022-08-30T15:46:15Z
UgyrCFbdZj-XDSn5YSV4AaABAg,@luizclaudiocantorcomposito8726,YouTube é uma plataforma de censura.  Uma vergonha,0,2022-08-30T15:46:03Z
Ugw5RnWeUAXAG3TYGcJ4AaABAg,@thiagoferreira3658,Brasil é laico desde quando???? KKKKKKKKKKKKKKKKKKKKKK maior piada desse país. Nunca foi laico e pelo visto nunca será,0,2022-08-30T15:46:00Z
UgxHhTEA5eUQNi9DGw54AaABAg,@Didi-gs7eb,"Presidente Bolsonaro,  parabéns! Como sempre o melhor",3,2022-08-30T15:45:33Z
UgwLyaDYjq235V1kmht4AaABAg,@liaayresayres9072,Soraya e Simone fala de um mundo que não existe,0,2022-08-30T15:45:22Z
Ugw6JqyAWuqIR5P9Fa94AaABAg,@fatimasirlenesilvamichi9696,Falando  das escolas é muito  triste ver que  as estruturas  das escolas  públicas é lamentável enquanto  jogam toneladas de livros novos e tbm muita comida fora que os alunos  não consomem . Falo isso porquê  vi isso em escolas  públicas  na cidade  onde moro e acredito  nas demais escolas  públicas  brasileiras  acontecem a mesma coisa . Quando  eu  era criança eu tinha que  dividir  o livro com a colega do lado e hoje ver montanhas de livros novos  que ninguém  vai usar é muito triste  e principalmente  por saber que  é dinheiro  público  sendo disperdiçado 😥,11,2022-08-30T15:45:00Z
Ugx427vle4bt8I4jnWp4AaABAg,@amandahawkins9329,"fora Bolsonaro, nao sabe responder uma pergunta kkkk",1,2022-08-30T15:44:58Z
Ugzuefvj2b69nilSHdZ4AaABAg,@RitexCá,GOSTEI DESSAS MULHERADAS KKKKKKKKKKKK,0,2022-08-30T15:43:52Z
Ugxdm3Uj1PoxaZN1xQx4AaABAg,@falonacara7165,Quantas pessoas simultâneas estavam assistindo ao vivo ??,0,2022-08-30T15:42:43Z
UgxMZGub7PjGBOonpBF4AaABAg,@marizagalete2657,"Típico de Bolsonaro atacar jornalista  mulher, e ter a cara de pau de dizer que não é ataque só porque ela é mulher.",0,2022-08-30T15:42:17Z
UgwUcDX8meejKnvZ4wJ4AaABAg,@Pedro_46v,O Lula tem que voltar se O Bozo Ganhar o Brasil vai afundar 😟,2,2022-08-30T15:41:40Z
UgyY2djq6a0-IVCaeTd4AaABAg,@liaayresayres9072,"Coloteira Soraia,não tem como fazer isto,tem várias profissões",0,2022-08-30T15:41:37Z
UgwgjlkbL1hU8DetKwl4AaABAg,@oluansl,Ciro Gomes ficou putinho jkkkkkk,0,2022-08-30T15:41:04Z
UgwW5TTh2tgR8wWGwy94AaABAg,@danirodrigues8152,"Em 2min07 é real... não acreditem professores... os impostos irão continuar...podem ter certeza....
O Bolsonaro pode ser o que for, mas disse a vdd nesse corte... nesse minuto...",0,2022-08-30T15:41:00Z
UgxWqVT3Jg9EB_u-G514AaABAg,@janilsonaraujobarros4953,esse Ciro só quer falar bonito mais não passa de um corrupto e um miserável agredindo pessoas nas ruas.,0,2022-08-30T15:40:43Z
UgwRAnZmS45lWSMtYZl4AaABAg,@manoelenderson9728,Soraya pisca umas 300 vezes por segundo,0,2022-08-30T15:40:27Z
Ugzu95HCRwMInKmnUZd4AaABAg,@danielapescador5631,Alguém me diz como que um cara que era pra estar preso está concorrendo a presidente de novo. ??????,43,2022-08-30T15:39:29Z
UgyaA1N1durPe9ghoAF4AaABAg,@felixdias7335,Bozo só fala merda pqp,0,2022-08-30T15:39:23Z
Ugzmh8t0wFf1StGTBpN4AaABAg,@marizagalete2657,"Bolsonaro, o PT não queria votar nos 400 reais, porque eles queriam 600 reais desde o começo, eu assisti na TV Câmara no dia da votação, vc Bolsonaro mente e acredita na própria mentira, vc pode enganar muitos, mais a mim nunca enganou.",1,2022-08-30T15:38:54Z
Ugwq0WpTe15NgDuqUo54AaABAg,@janainarocha6630,"2:20:01 - Ciro para Lula ""Não foi pq estava preso"" hahahahahaah",9,2022-08-30T15:38:19Z
UgzpvQ-UvCMuyu4Fi2R4AaABAg,@adrianoitano651,Bolsonarooooo 🇧🇷🇧🇷🇧🇷🇧🇷,2,2022-08-30T15:38:16Z
UgyANIkeI3KcErvf89p4AaABAg,@jaquelaroque8268,"Bolsoraro reclamou que duas mulheres na CPI da covid foram maltradas e na sequência afirma que quando uma mulher faz algo errado deve responder por isso sem vitimismo, concordo, e se as duas estavam lá era porque estavam respondendo por um grave erro e uma irresponsabilidade que disseminou caos e mentira e custou vidas. Mas o sr muda a linha de raciocínio/argumentação quando convém. Sr presidente homenageou um torturador de mulheres na frente de uma de suas vítimas. Inadmissível ser representada por esse tipo de caráter. O sr. Não respeita as mulheres, e fica usando a CPI do covid (que foi outra palhaçada) pra dizer que se penalizou com as médicas, francamente! O que elas passaram é violência mas tortura não???? Está sempre onde lhe convém!",0,2022-08-30T15:37:47Z
Ugxg2AA-PEHc1Tnjln14AaABAg,@luizclaudiocantorcomposito8726,SSimone Tebete é uma demagoga. Essa sujeita se casou ideologicamente com Randolfe DPVAT e com o Rena Canalheiros.,0,2022-08-30T15:37:24Z
UgxTqQVrg9Z_qtY8vJx4AaABAg,@ingridthaynara1073,"Se o lula ganhar, o Brasil irá competir com a Venezuela e a Argentina para saber em qual posição no pódio da burrice vai estar!!! Não cometam o erro do passado! Não vote no LULA! Faça um favor a si mesmo! Argentina, por exemplo, está passando fome!",0,2022-08-30T15:37:23Z
UgwxNogIF6LzmcLDnHt4AaABAg,@fcscherer,Quanta baboseira sobre educação. (1:30+-),0,2022-08-30T15:36:25Z
UgxGgjLXdQgN_0QT3ax4AaABAg,@carlagoncalves9553,"Mi-mi-mi mini, pelo amor de Deus, ótimo debate, mas tem candidato que não sabe nem se é dia ou noite.....",0,2022-08-30T15:36:12Z
UgwdG-cxBfKeCnqu-154AaABAg,@luizclaudiocantorcomposito8726,"Carbono zero, esse D'Avila vive em que mundo?",0,2022-08-30T15:35:52Z
UgzhFA4Qg0-l9cUf8X54AaABAg,@leonardofaria9650,Lula ladrão seu lugar e na prisão.,1,2022-08-30T15:35:06Z
UgzjSne9OxWHVFznkwN4AaABAg,@josynunes7541,"Ciro safado, mentiroso 🤥",0,2022-08-30T15:35:03Z
UgwkTHaKD5BJOUrb4CJ4AaABAg,@AntonioGomesS.N,"O candidato do novo foi o único razoável, o resto falou e não demostrou Mas mesmo ele não disse como fazer certas coisas, por mim esse ano é nulo, sinto saudades de um Enéias..",0,2022-08-30T15:35:01Z
Ugw7kKOo98EtZHOL0Ex4AaABAg,@gabrielcordeirogoncalves1699,"2:07:11 Lulinha em silêncio nesse momento:
""O que ki eu tô faLanDu aqui ?""
E a Band dando um close no Bolsonaro bem na hora, MELHOR CENA !",232,2022-08-30T15:33:03Z
UgxUG967oH10IMQYVlN4AaABAg,@fatimasirlenesilvamichi9696,Devolver  aos Índios  brasileiros  suas terras para eles cuidar tbm é  excencial . Os Índios  foram saqueados  nos seus direitos  humanos  nesse país.,0,2022-08-30T15:33:00Z
UgyRx2YweFh7XpxR56p4AaABAg,@sabrinarodrigues7764,“Eu sou culpado de ser inocente” KKKKK,313,2022-08-30T15:32:50Z
Ugw_7H3x0vsqJ_hYF254AaABAg,@wagnooliveira2844,5 k é foda kkkkkkkkkkk,0,2022-08-30T15:31:30Z
Ugw_BXiYkGtphPEHDm14AaABAg,@fatimasirlenesilvamichi9696,O Meio Ambiente  realmente  precisa ser  preservado . Replantar as árvores  que  foram queimadas e arrancadas na Amazônia  brasileira  é extremamente  necessário  para toda a biodiversidade e ainda vai gerar muita renda para quém precisa de trabalho  naquelas  regiões,0,2022-08-30T15:31:18Z
Ugw_dw3OP-Bp2fF4dsp4AaABAg,@tanyandrade505,Vamos bota vc lula sim,0,2022-08-30T15:31:15Z
UgwT-uKmKs0EHHNivoB4AaABAg,@gabrielcostaalves2000,"Muito obrigado band pelo o debate, assisti um pouco na íntegra,mas agora assisti com calma, Lula e Bolsonaro nunca mais, estou sem presidente até o momento vamos ver se aparece algum para salvar a pátria amada brasileira.",4,2022-08-30T15:31:11Z
UgxrYHaLHzj_OUwAEHl4AaABAg,@JoyceSantos-gl4km,Lula dizendo que não mente números kkkkkkkk acha que o povo tem memória curta,0,2022-08-30T15:30:59Z
Ugy4an_Szp2h5H3yyit4AaABAg,@charles123469,74 mil mulheres por ano mortas feminicidio?,0,2022-08-30T15:30:41Z
UgyZ8Vu0hJBBSVqkGMp4AaABAg,@CVMsilva,Soraya- vamos isentar de INSS quem ganha até 5 salários mínimos 🤡. Admiro pela coragem. Agora a pergunta quem vai contribuir com a previdência para que estés possam um dia se aposentar? Dilma é gênio perto dessa.,16,2022-08-30T15:29:29Z
UgwDO_JvVphM-cZ5Ny54AaABAg,@CVMsilva,Soraya- vamos isentar de INSS quem ganha até 5 salários mínimos 🤡. Admiro pela coragem. Agora a pergunta quem vai contribuir com a previdência para que estés possam um dia se aposentar? Dilma é gênio perto dessa.,3,2022-08-30T15:28:01Z
UgzagoXILCJfZCDwY6B4AaABAg,@thiagodusek6412,"OS PSEUDOS JORNALISTAS DA UOL, FALHA SÃO DOS MAIS BAIXOS NIVEIS POSSÍVEIS......",0,2022-08-30T15:27:56Z
UgwRUY2NbYg49wf_Mpl4AaABAg,@Pilulasdesabedoria86,"Assisti e o que eu vi, foram alguns repórteres (se podemos assim chamar) tomando partido de alguns candidatos",0,2022-08-30T15:27:17Z
UgyroIXt51GWQJSjR4t4AaABAg,@internacional4203,BOLSONARO 2022...,2,2022-08-30T15:27:15Z
UgwDAlqolniLKuVXPxJ4AaABAg,@PrluizGomes,Um povo que não conhece a sua história está fadado a cometer os mesmos erros,0,2022-08-30T15:26:58Z
UgzWYquyxtUDxWRdOUV4AaABAg,@grazi7078,"Soraya quis atacar Lula e recebeu um rajadao dele, pq será que Soraya não viu hein? todos já sabem a resposta,.
Bolsonaro trouxe um assunto pessoal pra rebater Ciro e Ciro falou o que ele não quis ouvir 👏🏻 bela resposta de Ciro.",0,2022-08-30T15:26:41Z
UgybsIk4o7UYi9jv2394AaABAg,@joseadautoribeiro7949,O Lula apresentou sinais de demência. O longo uso de cachaça está cobrando o preço agora.,1,2022-08-30T15:26:35Z
UgzU1Gtx7ckNSXTRrDR4AaABAg,@fatimasirlenesilvamichi9696,O sistema  do SUS ainda está bem atrapalhado  e atrasado aos atendimentos  de exames. Eu marquei uns exames  em 2020 e até hoje só consegui  fazer 2 exames  e ainda estou aguardando  os outros .🤣🤣🤣,2,2022-08-30T15:26:34Z
UgzaCKv8CD6KZqA9wS54AaABAg,@setteelaine,Como sempre o presidente Bolsonaro coloca os pingos nos Is.,1,2022-08-30T15:26:11Z
UgwLUK_ySXaGEWMgoMt4AaABAg,@123vandin,Bolsonato desmascarando as hienas da Band chinesa👍👍,0,2022-08-30T15:23:44Z
UgwtSjoQxrhavU-VUth4AaABAg,@nildadesousa6375,Quem organizou a economia do Brasil e colocou o Brasil no rumo do crescimento foi FHC ESSE LADRAO VAGABUNDO SO APROVEITOU E ROUBOU TUDO QUE PODE !,0,2022-08-30T15:23:11Z
UgzypJqz7dhFPgKzHpt4AaABAg,@eltonsilvabrito8488,"Que moral tu tem de falar de mim ex-presidiario,valha kkkkk kkkkk morri com essa kkkkkkk",40,2022-08-30T15:22:50Z
UgxTwY0j82AtWhjf2y14AaABAg,@lb.m,"Deus, misericordioso, não dou conta das duas patetas, sempre avanço quando elas falam",0,2022-08-30T15:22:38Z
Ugy1R5OzgsbYMlo6fg54AaABAg,@charllesribamar1891,"Esse safado ladrão de nove dedos usa os pobres toda vez que o bicho pega para o lado dele, estão sendo usados de fantoches por esse bandido picareta",0,2022-08-30T15:22:27Z
UgzBJHgRjQQwQGDKnhp4AaABAg,@gracafernandes4207,"Assistindo esse debate só chego a uma conclusão: estamos lascados. Nem tem como votar no menos pior, pq cada um é pior que o outro e nem sei quem mente mais.",1,2022-08-30T15:21:50Z
UgxD_HbBHiFfqJhJ-iV4AaABAg,@charles123469,"Essa Soraya tem a mesma força de representação da Marina Silva,  na próxima vez contratem uma figurante!!! Kkkkk",1,2022-08-30T15:21:47Z
UgxB1wbrRzIjZGGWCYp4AaABAg,@fatimasirlenesilvamichi9696,É verdade o Fies individa os alunos  🤣🤣🤣🤣🤣🤣🤣,3,2022-08-30T15:20:58Z
Ugy3Wunobl9lUfU5rbF4AaABAg,@donizettioliveira6408,Esse país é uma verdadeira piada ninguém leva a sério até ex presidiário candidato a presidente 😂😂😂,24,2022-08-30T15:19:17Z
UgwjF4AZRePrQW9-mm54AaABAg,@guilhermecampos6614,"1:02:50 - Apresentação dos candidatos.
1:18:06 Início do debate.",10,2022-08-30T15:19:02Z
UgzS_BH3lWcArOyjwqJ4AaABAg,@fabiocarvalho7602,"Demagogia sobrando nesses candidatos, é muita falácia e pouca solução.",1,2022-08-30T15:19:00Z
UgyMNotEZrdCFlHAd014AaABAg,@fatimasirlenesilvamichi9696,Infelizmente hoje em dia  os adolescentes  do Brasil  vão pra escola só para se frustrar mais ainda com o estudo . Muitos usam drogas químicas  dentro das escolas públicas  brasileiras . As escolas  públicas  brasileiras  estão estagnadas ao fracasso  tanto dos professores  e alunos  🤣🤣🤣🤣🤣🤣,1,2022-08-30T15:18:07Z
UgxKxdgWVhqhRhDj9zh4AaABAg,@Vonbecker,"Menos Pior, não tem candidato, são sempre os mesmos...o cara do partido novo não responde porra nenhuma kkkkkkkk",0,2022-08-30T15:16:20Z
Ugy-DWhUOjNXMipRVf14AaABAg,@kedylacampos3805,A candidata pediu msm pra reforçar a segurança dela? 🤣🤣🤣🤣 Quanto sensacionalismo  Senhor! Ela é raivosa assim mesmo ou é só impressão minha?,0,2022-08-30T15:15:38Z
UgzrEGrXftpHtrk6Tjh4AaABAg,@Sheylacardosoferreira,"Começa após 1:02:00"" hs, o debate em si.",2,2022-08-30T15:14:41Z
UgzQTIkKdTRRe2BJQmJ4AaABAg,@charles123469,"Todos os candidatos são unânimes em afirmar que o Lula e o PT são o partido da corrupção e da roubalheira!!!!kkkkk
Já era de vez, são cartas fora do baralho.",2,2022-08-30T15:14:28Z
Ugy8hDBDYsmz_2EdfB94AaABAg,@genericperson8807,KKKKKKKK o Lula ficou sem palavras no 2:07:10,1,2022-08-30T15:14:01Z
UgwDr4tqh8a9gYAeRhF4AaABAg,@fatimasirlenesilvamichi9696,Eu fiz o pedido  do auxílio  emergencial  e só foi aprovado  5 meses  depois,0,2022-08-30T15:12:55Z
Ugz5e7s61vwgTUUEa7t4AaABAg,@fatimasirlenesilvamichi9696,O auxílio Brasil  é extremamente  demorado  para ser aprovado . Enquanto isso as famílias  passam  fome,0,2022-08-30T15:11:54Z
UgyMQ_bLRtDFbwp2g1N4AaABAg,@DanielleTerciotti,Não concordo com cotas de ter metade mulher. Não concordo com cotas.,0,2022-08-30T15:11:27Z
UgzZ9RAew5ca3lPFXGt4AaABAg,@camilarizzo8803,"Não sei quem é mais intragável, se é Lula ou essas duas mulheres candidatas que só falam merda!",0,2022-08-30T15:10:56Z
UgxXT5xrw-xduy-vLpR4AaABAg,@jeanne5376,"ESTA É A CHANCE DO AMADURECIMENTO POLÍTICO DO BRASIL, RETROCESSO JAMAIS. CIRO GOMES, EXCELENTE PROGRAMA DE GOVERNO",2,2022-08-30T15:10:43Z
UgxMcowIkZWrMZ0ku4d4AaABAg,@_devaganesh,"Essa Simone peguete é uma mentirosa e chata pra caramba, sem noção e falsa ! 
Muito falsa Deus me livre essa mulher não me representa.
Gente chata 😐😐😐😐",0,2022-08-30T15:10:16Z
UgzptJMxEfYH8hq6jAR4AaABAg,@renanscarione,"D'us que me perdoe mas a voz do Barba faz eu querer amputar meus ouvidos!!! D'us podia dar uma forcinha e mandar ele logo lá pro colo do cramunhão, não?!",0,2022-08-30T15:10:15Z
UgwGoErjpyHvbGQVruZ4AaABAg,@georgiayasminie8026,NÃO FOI ABSOLVIDO NADA! FOI DESCONDENADO ATRAVÉS DE UMA MANOBRA DO SEU CONCHAVO POLÍTICO.,5,2022-08-30T15:10:12Z
UgyifSYv3E_h0WEvIDp4AaABAg,@charles123469,"Resumindo : Lula e PT, pede pra cagar e saia de fininho!!! Kkkkkkkkkk",0,2022-08-30T15:09:57Z
UgxdxXDnTKoaPeAGUSh4AaABAg,@fatimasirlenesilvamichi9696,O Lula fez realmente  muito pelo Brasil mesmo e nós não podemos  ser ingratos  a ele não.  Por isso  deixo aqui a minha Gratidão  a esse ex presidenciável  Luís Inácio  Lula da Silva 😁👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏,0,2022-08-30T15:09:41Z
Ugxt4ugyR1uBlMcCuFB4AaABAg,@juniorfernandoSk8,Ex presidiário kkkkkkkkkk Caraí gostei!,6,2022-08-30T15:09:36Z
UgxC_3fDCEtq04aoW3d4AaABAg,@eliasnunes2162,É Bolsonaro meu povo não adianta,0,2022-08-30T15:09:23Z
Ugyn3dIKS8uV8z8azFB4AaABAg,@CasalTW250f,"Bolsonaro porra, ixqueça tudo. 🇧🇷🇧🇷🇧🇷👉🏿👉🏿👉🏿",1,2022-08-30T15:09:19Z
UgzbGwDJBWriWYPcnEt4AaABAg,@eliasnunes2162,Lula ex presidiário além de muita mentira só passo vergonha,0,2022-08-30T15:09:05Z
UgznA6VvkERf5Og-Xtx4AaABAg,@samarabarros7972,Esse Ciro é debochado!!!,0,2022-08-30T15:08:01Z
UgzWQdxxVtXGzUW6Vcl4AaABAg,@eliasnunes2162,Ciro fala só abobrinha tá na cara dele que tudo que ele tá falando e mentiras 🤣🤣🤣 todos eles agora preocupado com fome só nas eleições eles si preocupa com a fome,1,2022-08-30T15:07:58Z
UgxRqG44n-_qvqtdHmN4AaABAg,@leitoraboemia,"Porra, defender no mundo rural o armamento é dar aval pra grilheiro matar indígena, latifundiário matar a galera do mst..Essa mulher tá equivocada",0,2022-08-30T15:07:52Z
UgwTbxFacX_G3aexn394AaABAg,@willuchiha5900,"Cada dia que passa eu me pergunto o que o povo brasileiro tem na cabeça de achar que a raposa de nove dedos do Lula é o salvador da pátria. Ele é tão incompetente se não mais que o próprio Bozó, pelo amor de Deus gente, vamos acordar!!!!",1,2022-08-30T15:07:50Z
