id,autor,comentario,likes,data,num_caracteres,num_palavras,dia,comentario_limpo
UgykoKguAgTrHb3mghJ4AaABAg,@aleitada1179,"Eu quase completando 16 anos, venho assistir ao debate pra ver quem tem melhores propostas pra ter um direcionamento melhor em quem votar, só penso em uma coisa, perdi quase 4 horas da minha vida. Pqp, é um pior que o outro, já descartei as opções do bostil do presidiário lula e do jair genocida. Aí vou ver as outras opções, D'avilla já começa mostrando que é riquinho e nunca passou fome, mais um mamae caguei da vida, até parece ter boas idéias no papel, mas parece mais pra poder ser eleito do que realmente com preocupação pra mudar o Brasil, a Tebet só se preocupou em passar 3 hrs atacando o coveiro em vez de falar sobre política, o ciro parece querer realmente mudar o país e tmb tem um plano bom no papel, mas ao longo do que eu acompanho sobre política ele é mais preocupado com o poder do que com o Brasil em si, e Soraya é outra com o papo de fórmula mágica pra mudar o país, ""é só fazer papum pirulito e pão doce que o Brasil vai mudar"" KKKKKKKKKKKKKKKKKK Resumindo, saí mais indeciso de pra quem vai meu voto e com mais certeza de que eu e minha geração que vamos pagar as bostas que os governos dos dois bostis fizeram e pelo visto vão continuar fazendo. Mas valeu a pena ver o Lula sendo pisado por todos durante 3 horas.",2,2022-08-30 22:07:08+00:00,1239,238,2022-08-30,"eu quase completando 16 anos, venho assistir ao debate pra ver quem tem melhores propostas pra ter um direcionamento melhor em quem votar, só penso em uma coisa, perdi quase 4 horas da minha vida. pqp, é um pior que o outro, já descartei as opções do bostil do presidiário lula e do jair genocida. aí vou ver as outras opções, d'avilla já começa mostrando que é riquinho e nunca passou fome, mais um mamae caguei da vida, até parece ter boas idéias no papel, mas parece mais pra poder ser eleito do que realmente com preocupação pra mudar o brasil, a tebet só se preocupou em passar 3 hrs atacando o coveiro em vez de falar sobre política, o ciro parece querer realmente mudar o país e tmb tem um plano bom no papel, mas ao longo do que eu acompanho sobre política ele é mais preocupado com o poder do que com o brasil em si, e soraya é outra com o papo de fórmula mágica pra mudar o país, ""é só fazer papum pirulito e pão doce que o brasil vai mudar"" kkkkkkkkkkkkkkkkkk resumindo, saí mais indeciso de pra quem vai meu voto e com mais certeza de que eu e minha geração que vamos pagar as bostas que os governos dos dois bostis fizeram e pelo visto vão continuar fazendo. mas valeu a pena ver o lula sendo pisado por todos durante 3 horas."
Ugwu2cJNGDXpBN6XfCl4AaABAg,@ElasporElesofc,"Lula: mentiu. A bancada do pt votou votou contra a redução do preço da gasolina, os governadores até aumentaram os impostos. O ladrão mentindo como sempre.",0,2022-08-30 22:06:39+00:00,155,26,2022-08-30,"lula: mentiu. a bancada do pt votou votou contra a redução do preço da gasolina, os governadores até aumentaram os impostos. o ladrão mentindo como sempre."
UgyN7BbncAKLaoL_Nk94AaABAg,@katieassef2126,"Para de enrolação e começa logo esse debate. Amanhã é dia de branco e de preto, todos nós acordamos cedo para trabalhar, diferente de vocês. Que chatice. A Globo não enrola assim.",0,2022-08-30 22:06:39+00:00,179,32,2022-08-30,"para de enrolação e começa logo esse debate. amanhã é dia de branco e de preto, todos nós acordamos cedo para trabalhar, diferente de vocês. que chatice. a globo não enrola assim."
UgyEfhlmVvuFtB02q3h4AaABAg,@estradadenegocios9819,Fui assaltado em 1995. A imprensa está indignada porque o chefe do morro onde a moto e a pistola foram encontrados apareceu morto um tempo depois...,0,2022-08-30 22:06:29+00:00,148,26,2022-08-30,fui assaltado em 1995. a imprensa está indignada porque o chefe do morro onde a moto e a pistola foram encontrados apareceu morto um tempo depois.
UgzssvksODV3pNak_z14AaABAg,@Toni-mu2vj,Os 8 milhões de universitários do governo Lula estão tudo endividado pelo FIES e muitos sem Emprego,3,2022-08-30 22:04:57+00:00,99,17,2022-08-30,os 8 milhões de universitários do governo lula estão tudo endividado pelo fies e muitos sem emprego
UgxXyuSjT4wj9JuWqid4AaABAg,@eduardomachado1812,Bolsonaro é ultra mongoloide. O resto ficou naquele discursinho meia-boca de político. Lula é o mais preparado e ponto final.,0,2022-08-30 22:04:52+00:00,125,20,2022-08-30,bolsonaro é ultra mongoloide. o resto ficou naquele discursinho meia-boca de político. lula é o mais preparado e ponto final.
UgzslDQY_qeB_l_dQPB4AaABAg,@sabrinna_avk,"""Cê tava preso ""kkkkkkkkkkkkk",7,2022-08-30 22:02:52+00:00,29,4,2022-08-30,"""cê tava preso ""kkkkkkkkkkkkk"
UgyMvefeAlucQ8BGGDR4AaABAg,@ArthurXD-i7f,"Falam tanto de fome mas ninguém tira do salarinho ai deles, do auxilio carro, palitó etcs pra dar aos que passam nescessidades haha tá certinho Ciro kkkk..",2,2022-08-30 22:00:54+00:00,155,27,2022-08-30,"falam tanto de fome mas ninguém tira do salarinho ai deles, do auxilio carro, palitó etcs pra dar aos que passam nescessidades haha tá certinho ciro kkkk."
UgwXKewCsRpv0ycDRxB4AaABAg,@JhonTvoficial,bolsaro 22 primeiro turno,1,2022-08-30 22:00:54+00:00,25,4,2022-08-30,bolsaro 22 primeiro turno
UgwsjTQ8K7H0_13kTtJ4AaABAg,@JhonTvoficial,lula landrao e mentiroso como sempre kkkkkkkkkkkkkkkkk],1,2022-08-30 22:00:39+00:00,55,7,2022-08-30,lula landrao e mentiroso como sempre kkkkkkkkkkkkkkkkk]
Ugw1-OsykmGff1RZyCl4AaABAg,@JhonTvoficial,cara ciro e um verdadeiro pateta stand-up puro kkkkkkkkkkkkkkkkkkkkkk,2,2022-08-30 22:00:18+00:00,69,9,2022-08-30,cara ciro e um verdadeiro pateta stand-up puro kkkkkkkkkkkkkkkkkkkkkk
UgzxoYAcIvdyb2FHRfd4AaABAg,@ricardolima4252,Nunca vir tanto ladrão juntos!!!!,0,2022-08-30 21:58:45+00:00,33,5,2022-08-30,nunca vir tanto ladrão juntos!
UgzDBNC_ukqG0Fqy-T14AaABAg,@jean31014,Esse lula é uma piada,1,2022-08-30 21:55:50+00:00,21,5,2022-08-30,esse lula é uma piada
Ugwcn0xNNlBrmyVrQPl4AaABAg,@Robson-vl5pe,Péssimas perguntas...que jornalismo heim...,1,2022-08-30 21:55:24+00:00,43,4,2022-08-30,péssimas perguntas.que jornalismo heim.
Ugzxus6jmWmLrCVvw_54AaABAg,@ruancffofc9645,Lula em 2022 👏👏👏,2,2022-08-30 21:53:33+00:00,16,4,2022-08-30,lula em 2022 👏👏👏
UgxAYadmhIJE-bF80rh4AaABAg,@gsb1200,O cara do partido novo parece até que tá sendo financiado pelas grandes corporações que só querem liberdade do capital privado para escravizar nosso povo e explorar nossos recursos 🤔,0,2022-08-30 21:52:54+00:00,182,30,2022-08-30,o cara do partido novo parece até que tá sendo financiado pelas grandes corporações que só querem liberdade do capital privado para escravizar nosso povo e explorar nossos recursos 🤔
UgzU9-utd7OtmzvOl214AaABAg,@igorsantos1113,Alguém sabe qual o colégio que não tem banheiro?,0,2022-08-30 21:52:54+00:00,48,9,2022-08-30,alguém sabe qual o colégio que não tem banheiro?
Ugw5Ty7S9FaZaA37nr14AaABAg,@offensivorecords2094,O Agro é phoda!,0,2022-08-30 21:52:24+00:00,15,4,2022-08-30,o agro é phoda!
Ugw30KPsbGf_6H65g9R4AaABAg,@ElasporElesofc,"Hahahahahaha 1:54:04 Simone- o estudante vai ganhar 5 mil ao se formar. Promessa incapaz de ser cumprida, tenta jogar com a inteligência dos estudantes para ganhar voto. Não dá pra levar a sério essa mulher. Saudade das mulheres que usam o cérebro como Ana Campagnolo.",142,2022-08-30 21:52:04+00:00,268,45,2022-08-30,"hahahahahaha 1:54:04 simone- o estudante vai ganhar 5 mil ao se formar. promessa incapaz de ser cumprida, tenta jogar com a inteligência dos estudantes para ganhar voto. não dá pra levar a sério essa mulher. saudade das mulheres que usam o cérebro como ana campagnolo."
UgxC-wzBJq6E0iUC13h4AaABAg,@marwahussein666,Senti falta do Eymael,0,2022-08-30 21:49:50+00:00,21,4,2022-08-30,senti falta do eymael
Ugy9dDljY7GR3QC1S4J4AaABAg,@midia7678,03:34:52 LEI MARIA DA PAZ? KAKAKAKAKAKAKAKAKAKAKAKAKAK,0,2022-08-30 21:49:39+00:00,54,6,2022-08-30,03:34:52 lei maria da paz? kakakakakakakakakakakakakak
UgzLXq0WxLv-kZ3nNxF4AaABAg,@dassarf,"O cara é chefe de estado. Aí em rede nacional desce a lenha gratuitamente nos chefes de estado de países vizinhos como Chile, Argentina, Colômbia, etc que são importantes para nós. Resultado disso é o isolamento que o Brasil se encontra no mundo. Aí quando tem um encontro internacional o cidadão fica andando pelos cantos e só consegue papo com os garçons, que por ossos do ofício têm que aguentar escutar suas groselhas (felizmente não devem entender nada, por não falarem português). Grande porcaria de lider.",2,2022-08-30 21:49:19+00:00,512,86,2022-08-30,"o cara é chefe de estado. aí em rede nacional desce a lenha gratuitamente nos chefes de estado de países vizinhos como chile, argentina, colômbia, etc que são importantes para nós. resultado disso é o isolamento que o brasil se encontra no mundo. aí quando tem um encontro internacional o cidadão fica andando pelos cantos e só consegue papo com os garçons, que por ossos do ofício têm que aguentar escutar suas groselhas (felizmente não devem entender nada, por não falarem português). grande porcaria de lider."
UgwMLd2ojG8S3B5DZuV4AaABAg,@walexmartins9040,"Como é que é? ""Quando tomou posse em 2003 o Brasil estava quebrado?"" Lula mente q não sente! Esse sujeito é pancado mesmo. Lamentável!",1,2022-08-30 21:48:51+00:00,134,24,2022-08-30,"como é que é? ""quando tomou posse em 2003 o brasil estava quebrado?"" lula mente q não sente! esse sujeito é pancado mesmo. lamentável!"
UgyN3jZyZlPB-DS2Y-94AaABAg,@isaacsantos8865,Importante o debate. A Band presta um bom serviço ao eleitor.,1,2022-08-30 21:48:35+00:00,61,11,2022-08-30,importante o debate. a band presta um bom serviço ao eleitor.
UgxsU4kfwNyN_2t1KeB4AaABAg,@tiagobraga8850,O ex-presidiario ficou vermelho kkkkk,53,2022-08-30 21:48:05+00:00,37,5,2022-08-30,o ex-presidiario ficou vermelho kkkkk
UgyqUxTTQiPG4LdiDfB4AaABAg,@ElasporElesofc,1:51:30- amiguinha da Simone: vamos cortar os impostos dos professores e o impacto será de apenas 10 bi... Ficou com medo de falar os Bilhões corretamente. Pqp,0,2022-08-30 21:48:00+00:00,159,27,2022-08-30,1:51:30- amiguinha da simone: vamos cortar os impostos dos professores e o impacto será de apenas 10 bi. ficou com medo de falar os bilhões corretamente. pqp
UgzDBzhgx3-tVi8HBit4AaABAg,@clickemerson1,Bolsonaro !!!!!! Ebaaaaaaaaaa !!!!!!,3,2022-08-30 21:46:42+00:00,36,4,2022-08-30,bolsonaro ! ebaaaaaaaaaa !
UgwMcJkjm79GurL1GFd4AaABAg,@isaacsantos8865,Já 12 milhões de visualizações! Vê-se o interesse do eleitor.,0,2022-08-30 21:46:10+00:00,61,10,2022-08-30,já 12 milhões de visualizações! vê-se o interesse do eleitor.
UgzyvHqj1ENhnaENDAZ4AaABAg,@pauloaveiro2518,"Por isso meu seletor de canais no meu Televisor esta sempre modulado na Bandeirantes, informações de alto calão,  Parabéns ao Grupo Bandeirantes.",1,2022-08-30 21:46:07+00:00,145,22,2022-08-30,"por isso meu seletor de canais no meu televisor esta sempre modulado na bandeirantes, informações de alto calão, parabéns ao grupo bandeirantes."
UgzyI26VfUA2c64H6T14AaABAg,@fielsouza26,"Desemprego claro o povo nao sai da merda do celular o dia todo e fome logico o dinheiro do auxilio as mulheres fazem unha ou cabelo e os homens gastam tudo na droga e na cerveja e no mercado reclamam dos preços, ta ruim sim mas somos os maiores culpados politica nunca foi ou serå algo limpo pronto falei.",0,2022-08-30 21:45:07+00:00,305,59,2022-08-30,"desemprego claro o povo nao sai da merda do celular o dia todo e fome logico o dinheiro do auxilio as mulheres fazem unha ou cabelo e os homens gastam tudo na droga e na cerveja e no mercado reclamam dos preços, ta ruim sim mas somos os maiores culpados politica nunca foi ou serå algo limpo pronto falei."
UgyO7PCTex-wdD4FrmR4AaABAg,@rodrigomelo6990,"Nao estou falando para votar no bolsonaro, mas quando se elegeu ele, se sabia, quem tem o minimo de neuronios ativos, que o brasil nao ia sair da agua para o vinho em 4 anos, ainda teve uma pandemia, agora com as cartas na mesa, e temos mais de 2 cartas, o povo sonhar em reeleger o PT  eh algo incompreencivel, parece que os brasileiros tem a memoria de um chimpanzé ( para os menos intelectuais chimpanzé eh um animal com memoria curta cientificamente  comprovado) (hoje em dia tem que explicar tudo ne!!!!), pensem bem no dia da votacao, partido politico nao eh time de futebol e politico nao eh jogador, e nem item de estimacao, pensem bem!!!!!! o circo ta armado e vcs tao caindo igual patinho!!!!!",1,2022-08-30 21:42:53+00:00,703,128,2022-08-30,"nao estou falando para votar no bolsonaro, mas quando se elegeu ele, se sabia, quem tem o minimo de neuronios ativos, que o brasil nao ia sair da agua para o vinho em 4 anos, ainda teve uma pandemia, agora com as cartas na mesa, e temos mais de 2 cartas, o povo sonhar em reeleger o pt eh algo incompreencivel, parece que os brasileiros tem a memoria de um chimpanzé ( para os menos intelectuais chimpanzé eh um animal com memoria curta cientificamente comprovado) (hoje em dia tem que explicar tudo ne!), pensem bem no dia da votacao, partido politico nao eh time de futebol e politico nao eh jogador, e nem item de estimacao, pensem bem! o circo ta armado e vcs tao caindo igual patinho!"
Ugwglq07CClWEuvSurV4AaABAg,@m_g_m_d_a,"o Lula fica repetindo muitas palavras. para entrar na cabeça. essa técnica é ""nova""

1:53:53 .. recompensa? nunca tinha visto isso!!

2:30:18 .. ai.... senti um pouco de vergonha alheia. parece que ela não estava ""pronta"" para esse tipo de pergunta

3:45:24 .. oxi? o Jair pediu 3 x e foi negado, o Lula pediu 1 x e autorizaram? 3:48:34 .. VIU!! não deixam ele responder!!!",4,2022-08-30 21:41:53+00:00,373,66,2022-08-30,"o lula fica repetindo muitas palavras. para entrar na cabeça. essa técnica é ""nova"" 1:53:53 . recompensa? nunca tinha visto isso! 2:30:18 . ai. senti um pouco de vergonha alheia. parece que ela não estava ""pronta"" para esse tipo de pergunta 3:45:24 . oxi? o jair pediu 3 x e foi negado, o lula pediu 1 x e autorizaram? 3:48:34 . viu! não deixam ele responder!"
Ugxk5hJPluGi24LpMxR4AaABAg,@marcoantonio1352,A melhor parte foi o Ciro falando para o Lula que ele não foi para Paris porque estava preso kkkkk,73,2022-08-30 21:40:32+00:00,98,20,2022-08-30,a melhor parte foi o ciro falando para o lula que ele não foi para paris porque estava preso kkkkk
UgyEZBBfLvSPzOXmAk54AaABAg,@ElasporElesofc,"Simone "" o rico não deve ter melhor condição em hospital privado que o pobre"". Saúde e ensino são caros. A privatização da gestão do sus teria solucionado boa parte dos desvios de verbas e materiais, melhorando a qualidade dos cuidados. Temos hospitais públicos privatizados que ja fazem isso. Culpe os partidos opositores por mentir para todos o que seria a privatização e aos burros que ficaram dizendo ""salve o sus"" sem sequer entender o que seria feito",0,2022-08-30 21:39:55+00:00,456,78,2022-08-30,"simone "" o rico não deve ter melhor condição em hospital privado que o pobre"". saúde e ensino são caros. a privatização da gestão do sus teria solucionado boa parte dos desvios de verbas e materiais, melhorando a qualidade dos cuidados. temos hospitais públicos privatizados que ja fazem isso. culpe os partidos opositores por mentir para todos o que seria a privatização e aos burros que ficaram dizendo ""salve o sus"" sem sequer entender o que seria feito"
Ugw3pa6_hpt7Rbfkjw54AaABAg,@wesdom-p7u,"Surreal querer dar isenção de Imposto de Renda para professores (que vivem do Estado e não acrescentam nada na cadeia produtiva) e cobrar das faxineiras, dos porteiros, dos pedreiros... Incrível como esses políticos brasileiros não enxergam como o próprio Estado é a fonte de desigualdade com seus salários maravilhosos para funcionários públicos. Moro em Rio Verde Goiás e os professores daqui ganham de 8 mil a 17 mil por mês e a escola público é uma porcaria, porque o problema não é e nunca foi salário. Os problemas são pedagógicos, corporativismo, corrupção de membros das secretarias de educação, falta de gestão, falta de comprometimento, disciplina e infra-estrutura.",42,2022-08-30 21:39:39+00:00,676,107,2022-08-30,"surreal querer dar isenção de imposto de renda para professores (que vivem do estado e não acrescentam nada na cadeia produtiva) e cobrar das faxineiras, dos porteiros, dos pedreiros. incrível como esses políticos brasileiros não enxergam como o próprio estado é a fonte de desigualdade com seus salários maravilhosos para funcionários públicos. moro em rio verde goiás e os professores daqui ganham de 8 mil a 17 mil por mês e a escola público é uma porcaria, porque o problema não é e nunca foi salário. os problemas são pedagógicos, corporativismo, corrupção de membros das secretarias de educação, falta de gestão, falta de comprometimento, disciplina e infra-estrutura."
Ugw_w_fkFMjAdYspXtt4AaABAg,@marcoslima9631,"Esse debate foi um ""show de hipocrisia"" ...

Ali Baba Luladrão, Coronér Tiro Gomes, Simone Tablet, Soraya TraíraTronike, e FHC DaVilla não passam de hipócritas em suas propostas, argumentos, indagações e ataques ao atual ocupante do poder.

Na campanha, todos sabem o que é melhor para o Brasil... Porém, entretanto,  todavia... todos eles estão inseridos no cenário político e imbuídos de poder e voto como ex-presidente, deputados,  senadores, governador de Estado, cacique de partido, etc. e, excetuando o presidente Bolsonaro,  após cada eleição, nenhum deles lembrou-se do que o povo brasileiro deseja para o Brasil, do que eles diziam ser o melhor para o Brasil em suas campanhas  e  do que prometeram fazer pelo Brasil e pelos pagadores de impostos... pois anunciam soluções e as prometem apenas com o objetivo de enganar o eleitor, convencer o voto e tomar o poder de quem está lá e não é cúmplice dos vigaristas, mentirosos e ladrões que ocuparam o poder nas últimas décadas e sempre disseram conhecer as soluções e jamais as colocaram em prática. 

Ali, o Presidente Bolsonaro foi e é o único que é sincero com o povo brasileiro.",0,2022-08-30 21:39:11+00:00,1139,189,2022-08-30,"esse debate foi um ""show de hipocrisia"" . ali baba luladrão, coronér tiro gomes, simone tablet, soraya traíratronike, e fhc davilla não passam de hipócritas em suas propostas, argumentos, indagações e ataques ao atual ocupante do poder. na campanha, todos sabem o que é melhor para o brasil. porém, entretanto, todavia. todos eles estão inseridos no cenário político e imbuídos de poder e voto como ex-presidente, deputados, senadores, governador de estado, cacique de partido, etc. e, excetuando o presidente bolsonaro, após cada eleição, nenhum deles lembrou-se do que o povo brasileiro deseja para o brasil, do que eles diziam ser o melhor para o brasil em suas campanhas e do que prometeram fazer pelo brasil e pelos pagadores de impostos. pois anunciam soluções e as prometem apenas com o objetivo de enganar o eleitor, convencer o voto e tomar o poder de quem está lá e não é cúmplice dos vigaristas, mentirosos e ladrões que ocuparam o poder nas últimas décadas e sempre disseram conhecer as soluções e jamais as colocaram em prática. ali, o presidente bolsonaro foi e é o único que é sincero com o povo brasileiro."
